Component	HOST	Service	STATE	OUPUT	NOTIFICATION_STATUS	COMMENT_ENTRY_TIME	COMMENT_AUTHOR	COMMENT_DATA	DOWNTIME_START	DOWNTIME_END	DOWNTIME_DURATION	IS_DOWNTIME	IS_ACKNOWLEDGED	DOWNTIME_AUTHOR	DOWNTIME_COMMENT	
Servicestatus	csx-a-nova1-069	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-069.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Fri Apr 15 23:33:58 2016	admin	Case created, will be complete by 4-18-2016.	Tue Nov 22 12:22:35 2016	Wed Nov 30 00:22:35 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-070	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-070	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-070.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:05 to 11-29-2016 18:51:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:05 2016	Wed Nov 30 00:21:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-071	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-071	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-071.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:04 to 11-29-2016 18:51:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:04 2016	Wed Nov 30 00:21:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-072	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-072	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-072.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:04 to 11-29-2016 18:51:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:04 2016	Wed Nov 30 00:21:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-073	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383302)	ENABLED	Wed Nov  2 01:06:20 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-073	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:14 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-073	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-073	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-073.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:04 to 11-29-2016 18:51:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:04 2016	Wed Nov 30 00:21:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-074	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-074	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-074.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:04 to 11-29-2016 18:51:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:04 2016	Wed Nov 30 00:21:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-075	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-075	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-075.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:03 to 11-29-2016 18:51:03.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:03 2016	Wed Nov 30 00:21:03 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-076	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-076	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-076.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:04 to 11-29-2016 18:51:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:04 2016	Wed Nov 30 00:21:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-078	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-078	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-078.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:05 to 11-29-2016 18:51:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:05 2016	Wed Nov 30 00:21:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-079	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:20 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-079	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:15 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-079	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-079	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-079.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:05 to 11-29-2016 18:51:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:05 2016	Wed Nov 30 00:21:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-080	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-081	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:20 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-081	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:15 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-081	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-081	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-081.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:35 to 11-29-2016 18:51:35.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:35 2016	Wed Nov 30 00:21:35 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-082	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-083	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-083	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-083.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:35 to 11-29-2016 18:51:35.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:35 2016	Wed Nov 30 00:21:35 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-084	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-084	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-084.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:34 to 11-29-2016 18:51:34.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:34 2016	Wed Nov 30 00:21:34 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-085	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-085	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-085.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:34 to 11-29-2016 18:51:34.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:34 2016	Wed Nov 30 00:21:34 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-086	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-086	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-086.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:34 to 11-29-2016 18:51:34.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:34 2016	Wed Nov 30 00:21:34 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-087	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-087	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-087.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:35 to 11-29-2016 18:51:35.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:35 2016	Wed Nov 30 00:21:35 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-088	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:20 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-088	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:16 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-088	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-088	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-088.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:35 to 11-29-2016 18:51:35.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:35 2016	Wed Nov 30 00:21:35 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-089	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-089	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-089.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:35 to 11-29-2016 18:51:35.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:35 2016	Wed Nov 30 00:21:35 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-090	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:20 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-090	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:16 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-090	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-090	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-090.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-091	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-091	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-091.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-092	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383302)	ENABLED	Wed Nov  2 01:06:20 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-092	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:16 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-092	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-092	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-092.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-093	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-093	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-093.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-094	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-094	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-094.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:21 to 11-29-2016 18:51:21.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:21 2016	Wed Nov 30 00:21:21 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-095	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:20 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-095	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:16 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-095	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-095	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-095.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-096	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-096	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-096.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:21 to 11-29-2016 18:51:21.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:21 2016	Wed Nov 30 00:21:21 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-097	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-098	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-098	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-098.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:22 to 11-29-2016 18:51:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:22 2016	Wed Nov 30 00:21:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
